time,vt,vts,a,ac_x,ac_y,ac_z,ag_x,ag_y,ag_z,ma_x,ma_y,ma_z,tpt,distance,vt_,s_,diff_s
2021/12/16 1:19,5,1.388888889,0.555555556,-0.95876774,0.554922818,-9.720215299,-0.000325351,0.003802078,-0.00156361,-63.51228757,-127.9562833,243.7368646,33.44864143,2.5,1.889893648,3.223970593,0.775441316
2021/12/16 1:19,6,1.666666667,0.277777778,-1.053451456,0.548407,-9.720578588,1.07E-05,0.003696088,-0.001558515,-66.68361343,65.52962457,251.3936987,33.43367243,4.166666667,2.943345104,6.167315697,0.67560457
2021/12/16 1:19,12,3.333333333,1.666666666,-1.068477778,0.536165222,-9.711527833,0.000209319,0.003733417,-0.001473819,-57.82576743,286.7620879,340.8589346,33.43554129,7.5,4.011822882,10.17913858,0.736801051
2021/12/16 1:19,16,4.444444444,1.111111111,-1.07662252,0.524849653,-9.73271756,-0.00101556,0.003782813,-0.001626907,-71.41103003,493.3907938,390.9629012,33.41618031,11.94444444,5.088445402,15.26758398,0.782340183
2021/12/16 1:19,20,5.555555556,1.111111112,-1.076869627,0.54083672,-9.72383268,-0.001730453,0.0039036,-0.001613893,-18.14099079,741.5995329,378.8525533,33.41541721,17.5,6.165315029,21.43289901,0.816501771
2021/12/16 1:19,24,6.666666667,1.111111111,-1.077147754,0.522005031,-9.726275246,-0.000271723,0.003790446,-0.0013776,-8.425796,846.3993924,318.737169,33.39980698,24.16666667,7.242462783,28.67536179,0.842767629
2021/12/16 1:20,28,7.777777778,1.111111111,-1.081975847,0.555984694,-9.714874,-0.001654861,0.003862917,-0.00169575,-5.378148625,949.6264767,186.4588505,33.39870797,31.94444445,8.32443863,36.99980042,0.86336802
2021/12/16 1:20,32,8.888888889,1.111111111,-1.057996408,0.527569211,-9.722735658,-0.001057763,0.003803013,-0.001515987,-58.38249787,1113.750318,67.19206342,33.40421459,40.83333333,9.382435038,46.38223546,0.880365789
2021/12/16 1:20,36,10,1.111111111,-1.073320338,0.531339,-9.729736405,-0.000932608,0.003725959,-0.001588446,-63.00875692,1275.087084,4.256385527,33.38783832,50.83333333,10.45575538,56.83799084,0.89435486
2021/12/16 1:20,41,11.38888889,1.38888889,-1.087043147,0.537281693,-9.729367107,-0.000932627,0.003886987,-0.001642267,-74.21987028,1379.016878,-30.96040721,33.38933377,62.22222222,11.54279852,68.38078936,0.909937174
2021/12/16 1:20,45,12.5,1.11111111,-1.097358,0.528768493,-9.726385254,-0.001879958,0.00384607,-0.00157293,-16.91956232,1478.966008,-59.12317765,33.37764879,74.72222222,12.64015652,81.02094588,0.922258083
2021/12/16 1:20,49,13.61111111,1.11111111,-1.009676689,0.526187581,-9.719258446,-0.000571514,0.003934811,-0.001574054,3.690182716,1538.477754,-45.82520559,33.38077381,88.33333333,13.64983321,94.6707791,0.933058058
2021/12/16 1:20,52,14.44444444,0.83333333,-0.636426203,0.538044324,-9.708061378,-0.001078892,0.003837649,-0.001545216,-34.89128818,1102.187375,-82.08534923,33.3739485,102.7777778,14.28625942,108.9570385,0.943287182
2021/12/16 1:20,54,15,0.55555556,-0.299125474,0.538691803,-9.714402789,-0.001916329,0.003941,-0.001680697,-66.65807536,508.3052788,39.81768861,33.36395729,117.7777778,14.58538489,123.5424234,0.953338736
2021/12/16 1:20,55,15.27777778,0.27777778,-0.08714723,0.517645649,-9.738418378,-0.001170108,0.003758405,-0.001629203,-27.93430568,-38.72073331,76.74928619,33.37315753,133.0555556,14.67253212,138.2149555,0.962671189
2021/12/16 1:20,56,15.55555556,0.27777778,-0.052873027,0.508636507,-9.723643603,-9.45E-06,0.003895068,-0.001710616,-25.33105471,-149.7547139,125.5309885,33.36843834,148.6111111,14.72540515,152.9403607,0.971693217
2021/12/16 1:20,56,15.55555556,0,-0.076767389,0.52588875,-9.741086736,-0.001145694,0.00400475,-0.001645222,-13.03411546,-203.6340359,63.22493967,33.36401589,164.1666667,14.80217254,167.7425332,0.97868241
2021/12/16 1:20,57,15.83333333,0.27777777,-0.073185895,0.532238961,-9.711476684,-0.001611368,0.007700921,-0.001440105,-71.16230483,-202.9704703,117.5469049,33.36106064,180,14.87535843,182.6178916,0.985664649
2021/12/16 1:20,57,15.83333333,0,0.066109797,0.50259713,-9.627367551,-0.000884377,0.008788696,-0.001328014,-49.48171262,-317.0115564,177.0073611,33.35830345,195.8333333,14.80924863,197.4271403,0.991927113
2021/12/16 1:20,57,15.83333333,0,-0.037398131,0.531799328,-9.647576902,-0.001652672,0.009342213,-0.00123,-40.09958366,-387.7156567,69.32939444,33.35694756,211.6666667,14.84664676,212.273787,0.997139919
2021/12/16 1:20,58,16.11111111,0.27777778,-0.260071233,0.508399027,-9.629084027,-0.000183356,0.009087589,-0.001480904,-138.7001632,65.77835581,97.35032518,33.34725808,227.7777778,15.106718,227.380505,1.001747172
2021/12/16 1:20,60,16.66666667,0.55555556,-0.486843727,0.523595416,-9.625405052,0.001654156,0.009285208,-0.001120844,-50.55297843,948.397587,343.3902368,33.34891216,244.4444444,15.59356172,242.9740667,1.006051583
2021/12/16 1:20,62,17.22222222,0.55555555,-0.344310816,0.560349697,-9.62080975,-0.003046947,0.006614605,-0.001299934,-33.85843613,876.4494854,381.4064713,33.34714737,261.6666667,15.93787254,258.9119393,1.010639631
2021/12/16 1:20,65,18.05555556,0.83333334,-0.255021143,0.512638,-9.731892182,-0.003436974,0.003797494,-0.001730753,-37.95343634,700.9544646,346.7220007,33.34325121,279.7222222,16.19289368,275.104833,1.016784108
2021/12/16 1:20,67,18.61111111,0.55555555,-0.130605041,0.49292223,-9.742912865,0.000798486,0.003817189,-0.001424054,-43.44279954,469.3412718,352.9090625,33.34155354,298.3333333,16.32349872,291.4283317,1.023693652
2021/12/16 1:20,68,18.88888889,0.27777778,0.012437792,0.542958688,-9.698083052,0.000681182,0.003707545,-0.001488675,-49.45014006,119.157057,270.3790265,33.33791647,317.2222222,16.31106093,307.7393926,1.030814481
2021/12/16 1:20,69,19.16666667,0.27777778,0.157987014,0.517274557,-9.726066957,-0.001348043,0.003811129,-0.0015048,-61.07634283,-192.5272662,254.6118683,33.33590344,336.3888889,16.15307392,323.8924665,1.03858201
2021/12/16 1:20,70,19.44444444,0.27777777,0.220987025,0.540285762,-9.716173388,-0.0014358,0.003848025,-0.002063325,-53.12295303,-301.8905436,248.4218274,33.3397498,355.8333333,15.93208689,339.8245534,1.047108956
2021/12/16 1:20,70,19.44444444,0,0.321913808,0.507166885,-9.731343436,-0.000329859,0.003658872,-0.001569013,-57.90245469,-378.4383151,258.3152953,33.33376944,375.2777778,15.61017309,355.4347265,1.055827554
2021/12/16 1:20,70,19.44444444,0,0.24619491,0.521225795,-9.713332167,3.78E-05,0.003574615,-0.001547308,-57.93626715,-330.7644403,229.6686202,33.33072072,394.7222222,15.36397818,370.7987047,1.064518881
2021/12/16 1:20,70,19.44444444,0,0.24847836,0.54141864,-9.775595987,-0.002291507,0.0006368,-0.001815093,-48.07518555,-308.5266801,214.3322589,33.33200867,414.1666667,15.11549982,385.9142045,1.073209179
2021/12/16 1:20,71,19.72222222,0.27777778,0.311318359,0.550272484,-9.760548984,-0.002609656,3.95E-05,-0.002040813,-55.62951325,-319.2226114,241.7919373,33.33489692,433.8888889,14.80418146,400.718386,1.082777592
2021/12/16 1:20,70,19.44444444,-0.27777778,0.328101628,0.514621692,-9.805164128,-0.000828346,-0.000196962,-0.001541667,-52.83628313,-382.5438444,247.2208763,33.32566422,453.3333333,14.47607983,415.1944658,1.091857842
2021/12/16 1:20,70,19.44444444,0,0.24710102,0.48333703,-9.826310784,0.002068313,-0.000108731,-0.004483488,-47.45839407,-303.8675172,226.2916376,33.32886079,472.7777778,14.22897881,429.4234446,1.1009594
2021/12/16 1:20,70,19.44444444,0,0.166100412,0.452052368,-9.847457441,0.004964971,-2.05E-05,-0.007425309,-42.08050501,-225.1911899,205.3623988,33.33205735,492.2222222,14.0628784,443.486323,1.109892677
2021/12/16 1:20,70,19.44444444,0,0.126472361,0.515208264,-9.783628958,-0.008426181,0.000202347,-0.007255111,-57.78848771,-289.0405284,174.1129225,33.33389264,511.6666666,13.93640604,457.422729,1.118586013
2021/12/16 1:20,70,19.44444444,0,0.093160333,0.52643125,-9.841379417,-0.01100925,-0.000107083,-0.005537667,-80.32740417,-309.0153276,161.5213094,33.33983317,531.1111111,13.8432457,471.2659747,1.126988027
2021/12/16 1:20,70,19.44444444,0,0.131122,0.5650405,-9.73192825,0.00167775,0.00341425,-0.0017205,-62.105216,-386.685585,155.4361153,33.322483,550.5555555,13.7121237,484.9780984,1.135217358
2021/12/16 1:20,70,19.44444444,0,0.100434,0.5924405,-9.7017375,-0.009907,0.0039025,1.10E-05,-78.75547,-323.55249,175.815926,33.3770525,570,13.6116897,498.5897881,1.143224377
2021/12/16 1:20,70,19.44444444,0,0.108405,0.48553,-9.7624175,0.0034535,0.003281,-0.0007435,-53.8382855,-386.812088,219.0940935,33.2864725,589.4444444,13.5032847,512.0930728,1.151049439
2021/12/16 1:20,70,19.44444444,0,0.123275625,0.515446,-9.74286375,0.00199975,0.0032255,-0.001076625,-59.06444688,-391.9823762,209.7909699,33.29598625,608.8888888,13.38000908,525.4730819,1.158744205
2021/12/16 1:20,69,19.16666667,-0.27777777,0.13814625,0.545362,-9.72331,0.000546,0.00317,-0.00140975,-64.29060825,-397.1526643,200.4878463,33.3055,628.0555555,13.24186283,538.7149447,1.165840231
2021/12/16 1:20,69,19.16666667,0,0.070543,0.490014,-9.540626,-0.002006,0.003459,-0.001099,-64.895897,-304.39502,125.819908,33.346542,647.2222222,13.17131983,551.8862646,1.172745661
2021/12/16 1:20,69,19.16666667,0,0.203359,0.6205385,-9.565137,-0.0026275,0.0028375,-0.0016315,-46.8128485,-236.482719,151.507679,33.333332,666.3888888,12.96796083,564.8542254,1.179753747
2021/12/16 1:20,69,19.16666667,0,0.165796,0.527344667,-9.638535667,-0.002006,0.002925667,-0.000536667,-39.22311033,-287.9086963,187.0937603,33.32872133,685.5555555,12.80216483,577.6563902,1.186787798
2021/12/16 1:20,68,18.88888889,-0.27777778,0.15224525,0.556654334,-9.667994834,-0.00442525,0.001261333,-0.001306084,-51.38943367,-345.5557199,178.5502142,33.33841767,704.4444444,12.64991958,590.3063098,1.193354082
2021/12/16 1:20,68,18.88888889,0,0.1386945,0.585964,-9.697454,-0.0068445,-0.000403,-0.0020755,-63.555757,-403.2027435,170.006668,33.348114,723.3333333,12.51122508,602.8175349,1.199920857
2021/12/16 1:20,67,18.61111111,-0.27777778,0.1443735,0.4621155,-9.768197,0.0003905,0.0005735,-0.000877,-42.0828675,-283.8907545,67.88031,33.3430845,741.9444444,12.36685158,615.1843865,1.206052138
2021/12/16 1:20,67,18.61111111,0,0.09419,0.481445333,-9.824325333,0.001426333,0.000262667,-0.001986667,-52.50368167,-219.071798,191.631719,33.354093,760.5555555,12.27266158,627.457048,1.212123695
2021/12/16 1:20,66,18.33333333,-0.27777778,0.0887765,0.5099415,-9.7747725,0.001811,0.0019495,-0.0019865,-32.556064,-216.640083,200.37896,33.368244,778.8888888,12.18388508,639.6409331,1.217697068
2021/12/16 1:20,66,18.33333333,0,0.0746945,0.441191833,-9.6815125,0.0006715,0.002718667,-0.002400833,-41.53605017,-325.723409,204.8347093,33.32148617,797.2222222,12.10919058,651.7501237,1.223202257
2021/12/16 1:20,65,18.05555556,-0.27777777,0.085754,0.369918333,-9.685829333,0.001722,0.003902,-0.000951,-39.52878967,-363.5135497,205.4777573,33.351575,815.2777777,12.02343658,663.7735603,1.22824684
2021/12/16 1:20,65,18.05555556,0,0.064896667,0.451089,-9.622793667,0.016429,0.003399,-0.001365333,-37.89393233,-328.1163637,217.299759,33.332076,833.3333333,11.95853991,675.7321002,1.233230348
2021/12/16 1:20,64,17.77777778,-0.27777778,-0.146067667,0.481179333,-9.712266667,0.010806333,0.003784,-0.001217333,-38.91060833,-133.239479,274.1294097,33.32368833,851.1111111,12.10460758,687.8367078,1.237373786
2021/12/16 1:20,64,17.77777778,0,-0.29258375,0.593686,-9.69052975,-0.00116275,0.00365825,-0.00054425,-8.5760695,355.185501,274.1644403,33.29684925,868.8888889,12.39719133,700.2338991,1.24085522
2021/12/16 1:20,65,18.05555556,0.27777778,-0.2585575,0.7097135,-9.629402,-0.009596,0.004524,-0.002342,-0.0202035,280.761505,374.2558445,33.3500025,886.9444444,12.65574883,712.8896479,1.244153912
2021/12/16 1:20,66,18.33333333,0.27777777,-0.247996,0.551191,-9.6945645,0.002699,0.0036365,-0.0009215,-28.7674235,281.305298,297.517746,33.2641415,905.2777777,12.90374483,725.7933927,1.247294046
2021/12/16 1:20,66,18.33333333,0,-0.175361,0.459326,-9.798286,0.007226,0.003281,0.000144,-1.568244,312.818756,351.650177,33.267284,923.6111111,13.07910583,738.8724986,1.250027729
2021/12/16 1:20,67,18.61111111,0.27777778,-0.095186333,0.434948333,-9.710805333,0.002225333,0.003547333,-0.000862333,-106.5833587,-70.09654633,245.3072157,33.30775233,942.2222222,13.17429216,752.0467907,1.252877127
2021/12/16 1:20,67,18.61111111,0,-0.05669325,0.41947125,-9.73058325,-0.00171775,0.00294825,-0.00234175,-19.031264,81.691029,216.1530955,33.31808075,960.8333333,13.23098541,765.2777761,1.255535393
2021/12/16 1:20,67,18.61111111,0,-0.074777625,0.439797125,-9.691102125,-0.001462375,0.001472125,-0.002785875,-14.138751,35.4917395,210.8285697,33.29645738,979.4444444,13.30576304,778.5835392,1.257982471
2021/12/16 1:20,67,18.61111111,0,-0.092862,0.460123,-9.651621,-0.001207,-4.00E-06,-0.00323,-9.246238,-10.70755,205.504044,33.274834,998.0555555,13.39862504,791.9821642,1.260199536
2021/12/16 1:20,67,18.61111111,0,-0.1081258,0.4998184,-9.8078116,0.0016336,0.0004936,-0.0014362,-48.7777096,-91.010363,233.7439086,33.3231424,1016.666667,13.50675084,805.488915,1.262173381
2021/12/16 1:20,66,18.33333333,-0.27777778,0.124546,0.608050333,-9.811505,0.001396667,0.000795333,-0.001395,-28.195453,-290.6984863,252.2980953,33.28091567,1035,13.38220484,818.8711199,1.26393516
2021/12/16 1:20,65,18.05555556,-0.27777777,0.179267396,0.512976104,-9.778388167,-0.000752354,0.003783958,-0.001986667,-26.66171525,-366.4608771,137.0704497,33.31062327,1053.055556,13.20293744,832.0740573,1.265579123
2021/12/16 1:20,64,17.77777778,-0.27777778,0.171963484,0.534632016,-9.689839984,0.00033479,0.003633242,-0.001189226,-30.62625673,-358.6832516,163.8215521,33.3048046,1070.833333,13.03097396,845.1050313,1.267100885
2021/12/16 1:21,62,17.22222222,-0.55555556,0.280444333,0.526171111,-9.709654,0.003773889,0.003675556,-0.001345556,-7.077779778,-377.0889588,205.2065786,33.31711922,1088.055556,12.75052962,857.8555609,1.268343537
2021/12/16 1:21,60,16.66666667,-0.55555555,0.214518,0.4031805,-9.73237675,0.0007015,0.00379125,-0.00211975,-48.18189075,-358.1536943,170.3827935,33.29732225,1104.722222,12.53601162,870.3915725,1.269224401
2021/12/16 1:21,59,16.38888889,-0.27777778,0.261867203,0.498728122,-9.712213878,0.011363568,0.003618081,-0.005836324,-35.52125923,-296.530598,233.2867452,33.30547773,1121.111111,12.27414442,882.6657169,1.270142353
2021/12/16 1:21,57,15.83333333,-0.55555556,0.370711822,0.360240438,-9.742555562,0.016649233,0.003807575,-0.012624781,-23.60525295,-370.6915162,274.4257589,33.30944834,1136.944444,11.9034326,894.5691495,1.270940815
2021/12/16 1:21,55,15.27777778,-0.55555555,0.464918783,0.314384133,-9.724459117,0.015341283,0.003498467,-0.019600617,-32.18728233,-364.5465021,254.7931142,33.31349833,1152.222222,11.43851381,906.0076633,1.2717577
2021/12/16 1:21,52,14.44444444,-0.83333334,0.522235821,0.225766375,-9.733045893,0.015310679,0.003089196,-0.025433625,-4.392237643,-370.6818221,239.8968119,33.32113495,1166.666667,10.91627799,916.9239413,1.272370166
2021/12/16 1:21,49,13.61111111,-0.83333333,0.487842232,0.199799261,-9.744745638,0.006389725,0.003078986,-0.028876928,-10.13575565,-391.1558878,263.5772867,33.30579301,1180.277778,10.42843576,927.3523771,1.27273926
2021/12/16 1:21,47,13.05555556,-0.55555555,0.471260769,0.100231615,-9.743624277,-0.0006118,0.002805815,-0.029623492,6.069978662,-319.6078018,236.5060484,33.30853065,1193.333333,9.957174992,937.3095521,1.273147521
2021/12/16 1:21,44,12.22222222,-0.83333334,0.453851603,0.085429809,-9.752219162,-0.001468368,0.003166147,-0.028002191,14.94626131,-395.6683193,278.277077,33.30765468,1205.555556,9.503323389,946.8128755,1.273277526
2021/12/16 1:21,41,11.38888889,-0.83333333,0.43220347,0.050108258,-9.708553091,2.48E-05,0.004303197,-0.026732591,8.883494212,-379.0736334,221.7644464,33.30344562,1216.944444,9.071119919,955.8839954,1.273108923
2021/12/16 1:21,40,11.11111111,-0.27777778,0.440344969,0.05474425,-9.707610766,-0.007697344,0.006132844,-0.024472406,29.82418502,-438.223486,290.7084403,33.30597086,1228.055556,8.63077495,964.5147703,1.273236651
2021/12/16 1:21,37,10.27777778,-0.83333333,0.432491441,0.054918508,-9.722539,-0.008083373,0.006806305,-0.021092271,42.57466622,-333.1541459,214.9124568,33.30708549,1238.333333,8.198283509,972.7130539,1.273071568
2021/12/16 1:21,35,9.722222222,-0.555555558,0.444579538,0.149197723,-9.700670092,-0.012837769,0.006651569,-0.017293738,31.2929844,-363.7624258,267.8703944,33.2998888,1248.055556,7.753703971,980.4667578,1.272919807
2021/12/16 1:21,33,9.166666667,-0.555555555,0.473650162,0.189881471,-9.703760574,-0.011173147,0.006764,-0.013807721,51.58523859,-359.4687249,273.6660551,33.3138614,1257.222222,7.280053809,987.7468116,1.272818304
2021/12/16 1:21,30,8.333333333,-0.833333334,0.487891013,0.2587236,-9.71075776,-0.011168653,0.007145507,-0.01081892,41.17526805,-400.108392,259.2226066,33.30029732,1265.555556,6.792162796,994.5389744,1.272504737
2021/12/16 1:21,28,7.777777778,-0.555555555,0.521803541,0.303951595,-9.707178243,-0.008833297,0.006941108,-0.008423892,43.20807604,-387.6738322,209.7786962,33.29622109,1273.333333,6.270359255,1000.809334,1.272303615
2021/12/16 1:21,26,7.222222222,-0.555555556,0.577707474,0.386784934,-9.707433605,-0.008723684,0.006361132,-0.006206921,44.5794007,-364.6470679,244.423423,33.2987455,1280.555556,5.692651781,1006.501985,1.272283189
2021/12/16 1:21,24,6.666666667,-0.555555555,0.628662914,0.402399071,-9.704784686,-0.007598843,0.005392529,-0.003910486,74.685216,-360.2743181,191.6682737,33.30097473,1287.222222,5.063988867,1011.565974,1.272504468
2021/12/16 1:21,21,5.833333333,-0.833333334,0.656073426,0.493216985,-9.699654912,-0.005950088,0.004778382,-0.003373118,87.20898138,-353.0175252,205.7378286,33.30380682,1293.055556,4.407915441,1015.97389,1.272725184
2021/12/16 1:21,19,5.277777778,-0.555555555,0.655858822,0.471328644,-9.728453452,-0.003188233,0.004059219,-0.002681096,144.8639585,-371.6192572,242.8008508,33.29965062,1298.333333,3.752056619,1019.725946,1.273217905
2021/12/16 1:21,16,4.444444444,-0.833333334,0.672867486,0.506380029,-9.717928029,-0.003394857,0.003808514,-0.001773614,16.55632146,-463.1247349,301.2267809,33.29639169,1302.777778,3.079189133,1022.805136,1.273730188
2021/12/16 1:21,15,4.166666667,-0.277777777,0.656691691,0.513926794,-9.737493294,-0.002933162,0.003717,-0.001561132,-90.58624778,-233.9992106,133.9227398,33.29858935,1306.944444,2.422497442,1025.227633,1.274784645
2021/12/16 1:21,12,3.333333333,-0.833333334,0.636627333,0.529008029,-9.721473884,-0.001027203,0.003895942,-0.00134987,-37.63021652,-223.6904098,95.34204119,33.29431612,1310.277778,1.785870109,1027.013503,1.275813584
2021/12/16 1:21,10,2.777777778,-0.555555555,0.625762405,0.538370176,-9.723208892,-0.000798189,0.003771608,-0.001562068,40.3987357,-283.8229935,186.8644228,33.29108715,1313.055556,1.160107704,1028.173611,1.277075722
2021/12/16 1:21,8,2.222222222,-0.555555556,0.613776365,0.519533392,-9.720389473,-0.001120919,0.003654108,-0.001606446,100.6808996,-277.7888353,214.8820322,33.30644731,1315.277778,0.546331339,1028.719942,1.278557676
2021/12/16 1:21,5,1.388888889,-0.833333333,0.531206325,0.53716965,-9.72306585,-0.001202875,0.003681525,-0.001660487,189.7261664,-253.9130056,163.1025738,33.29165284,1316.666667,0.015125014,1028.735067,1.279888971
2021/12/16 1:21,3,0.833333333,-0.555555556,0.217129605,0.542181763,-9.725672474,-0.000879066,0.003724803,-0.001628092,190.7708847,-180.1974147,77.5872257,33.29758729,1317.5,0.202004591,1028.937072,1.280447596
2021/12/16 1:21,3,0.833333333,0,0.209947123,0.527411904,-9.71480189,-0.001020068,0.003763726,-0.001677767,175.93859,-157.6618913,59.54499363,33.29526467,1318.333333,0.411951714,1029.349023,1.280744726
2021/12/16 1:21,2,0.555555556,-0.277777777,0.223336636,0.547459065,-9.714687338,-0.00088913,0.003777844,-0.001670831,164.8020718,-158.4021127,44.17185922,33.31033726,1318.888889,0.63528835,1029.984312,1.280494153
2021/12/16 1:21,1,0.277777778,-0.277777778,0.104250986,0.533186254,-9.717771662,-0.001064831,0.003719859,-0.001581662,156.6391663,-163.1422704,32.86365108,33.3130812,1319.166667,0.739539336,1030.723851,1.279844903
2021/12/16 1:21,1,0.277777778,0,0.261158658,0.539509882,-9.724652434,-0.00100525,0.003742355,-0.001646816,152.8851051,-169.2332095,30.31755725,33.31615946,1319.444444,1.000697994,1031.724549,1.278872782
2021/12/16 1:21,0,0,-0.277777778,0.003182918,0.536365534,-9.721009575,-0.000933712,0.00374189,-0.001615822,152.2321732,-172.920342,32.8218784,33.32303658,0,,,
2021/12/16 1:21,0,0,0,-0.000494227,0.54449276,-9.696548067,-0.001010773,0.00383492,-0.00160088,152.1892661,-172.5655762,33.37193035,33.32955941,0,,,
2021/12/16 1:21,0,0,0,0.000907119,0.549721716,-9.715469164,-0.001073448,0.00379503,-0.001541507,152.4557737,-178.033892,34.33902751,33.3264426,0,,,
2021/12/16 1:21,0,0,0,0.000344087,0.548452407,-9.719744237,-0.001092224,0.003731811,-0.00159593,151.884632,-166.1378491,33.9942965,33.32173731,0,,,
2021/12/16 1:21,0,0,0,-0.000218944,0.547183099,-9.72401931,-0.001111,0.003668592,-0.001650352,151.3134903,-178.601048,33.64956548,33.31703201,0,,,
2021/12/16 1:21,0,0,0,0.001148447,0.539766842,-9.719290395,-0.001194434,0.003848632,-0.001684184,152.5446665,-178.392152,33.72292414,33.33140499,0,,,
2021/12/16 1:21,0,0,0,-0.00020769,0.534693352,-9.712753296,-0.001023465,0.00383238,-0.001650408,153.8817151,-176.0864416,33.21319869,33.32829254,0,,,
2021/12/16 1:21,0,0,0,0.002072961,0.538465961,-9.722932649,-0.001083935,0.003610649,-0.001567078,153.9200855,-179.8593694,34.31283288,33.32766405,0,,,
2021/12/16 1:21,0,0,0,-0.000743043,0.538411857,-9.714443671,-0.001003157,0.0036411,-0.001603743,153.4682924,-180.0761895,34.44269739,33.33233629,0,,,
2021/12/16 1:21,0,0,0,0.001508779,0.542681727,-9.720362818,-0.000965208,0.003729442,-0.001565896,153.0151605,-179.4014604,35.27981088,33.33173229,0,,,
2021/12/16 1:21,0,0,0,0.001254107,0.533341333,-9.718624907,-0.001140987,0.003794653,-0.001602093,152.9386841,-181.8004755,35.06287376,33.33190831,0,,,
2021/12/16 1:21,0,0,0,0.000959845,0.542897282,-9.718953197,-0.00100231,0.003721099,-0.001682901,154.0330834,-181.8861995,35.06531372,33.33085308,0,,,
2021/12/16 1:21,0,0,0,0.001708427,0.53156908,-9.722599893,-0.00118476,0.00383492,-0.001644693,152.419444,-180.5284953,36.28926385,33.33657101,0,,,
2021/12/16 1:21,0,0,0,-0.000207466,0.541219096,-9.712579849,-0.001067452,0.003893836,-0.001689986,153.3396414,-184.1705554,36.24345516,33.33672921,0,,,
2021/12/16 1:21,0,0,0,0.00187565,0.539139912,-9.720447913,-0.000942125,0.003815825,-0.001617213,152.3694258,-182.8698458,37.58289186,33.34472704,0,,,
2021/12/16 1:21,0,0,0,0.000549987,0.530647133,-9.712171173,-0.001161093,0.00375916,-0.001612693,152.1213045,-185.5833258,36.08071219,33.34090688,0,,,
2021/12/16 1:21,0,0,0,0.001070414,0.544444186,-9.720629714,-0.0009892,0.0038542,-0.001684857,152.2824746,-189.7062779,39.00068656,33.35180919,0,,,
2021/12/16 1:21,0,0,0,-0.000216594,0.528996522,-9.721199507,-0.001034899,0.003870203,-0.001554493,151.9531033,-189.7589589,39.14454513,33.35349909,0,,,
2021/12/16 1:21,0,0,0,0.002541551,0.542200565,-9.723596464,-0.000969275,0.003735145,-0.001676681,151.0391512,-191.0113096,39.18314733,33.35424654,0,,,
2021/12/16 1:21,0,0,0,0.001403338,0.534182507,-9.716483352,-0.001026028,0.003837324,-0.001592873,151.6864837,-193.4232122,40.74941094,33.33721406,0,,,
2021/12/16 1:21,0,0,0,0.001435244,0.528839735,-9.726414107,-0.000945764,0.003766094,-0.001537924,151.2491535,-193.8667183,37.89664862,33.34263742,0,,,
2021/12/16 1:21,0,0,0,0.00146715,0.523496963,-9.736344863,-0.0008655,0.003694863,-0.001482975,150.8118233,-194.3102245,39.90713396,33.34806078,0,,,
2021/12/16 1:21,0,0,0,-0.002880403,0.534664182,-9.724897,-0.000836026,0.003813584,-0.001572857,149.8742245,-191.3518105,40.5196566,33.34317734,0,,,
2021/12/16 1:21,0,0,0,1.53E-05,0.535243987,-9.723239603,-0.000888628,0.003780577,-0.001504077,149.2633954,-192.2753223,40.41846274,33.34472087,0,,,
2021/12/16 1:21,0,0,0,-0.002017625,0.538323958,-9.726703069,-0.000795486,0.003770458,-0.001410944,148.8736047,-194.1406945,41.14046379,33.33405872,0,,,
2021/12/16 1:21,0,0,0,0.000934606,0.530399127,-9.725882859,-0.001007254,0.003712324,-0.001564099,149.6872225,-195.2631079,41.37736075,33.34558658,0,,,
2021/12/16 1:21,0,0,0,0.000196701,0.542391896,-9.708955143,-0.001045896,0.003758286,-0.001573961,153.9720405,-175.058612,27.51392392,33.33125829,0,,,
2021/12/16 1:21,0,0,0,-0.001279553,0.532370145,-9.722116842,-0.000893079,0.003673421,-0.001595421,152.7108996,-169.751191,30.12653314,33.32810299,0,,,
2021/12/16 1:21,0,0,0,-0.284125403,0.542943078,-9.712958481,-0.001090883,0.003745571,-0.001631714,153.4874375,-169.528868,27.99308461,33.32613697,0,,,
2021/12/16 1:22,1,0.277777778,0.277777778,-0.457004595,0.539791973,-9.726052541,-0.000918203,0.003684054,-0.001698797,145.7016653,-151.3013403,9.321985027,33.32777442,0.277777778,0.457004595,0.457004595,0.607822724
2021/12/16 1:22,3,0.833333333,0.555555555,-0.645692677,0.549115446,-9.7082026,-0.000894538,0.003750738,-0.001628923,135.0944679,-71.9946546,-48.84349457,33.32867889,1.111111111,1.102697272,1.559701867,0.712386857
2021/12/16 1:22,6,1.666666667,0.833333334,-1.040820236,0.553704042,-9.714007625,-0.001082764,0.003732264,-0.001709264,148.2129762,79.15657189,-241.7857987,33.33565732,2.777777778,2.143517508,3.703219375,0.750098089
2021/12/16 1:22,9,2.5,0.833333333,-1.062449261,0.550084841,-9.713424942,-0.001047855,0.003844507,-0.001818159,116.2963562,328.8705228,-342.5908198,33.33637872,5.277777778,3.205966769,6.909186144,0.76387836
2021/12/16 1:22,13,3.611111111,1.111111111,-1.077195432,0.555674608,-9.726189824,-0.001083676,0.003752446,-0.001674784,29.52398591,834.6313551,-410.9782373,33.3261168,8.888888889,4.283162201,11.19234835,0.794193373
