x,y
1.388888889,4.430755779
0.833333333,4.185886171
0.833333333,4.041609227
0.555555556,3.857278269
0.277777778,3.65555868
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.277777778,0.324583092
0.833333333,0.770468078
1.388888889,1.520252585
2.5,2.56800473
3.611111111,3.626796919
5,4.696802447
5.833333333,5.770693836
6.944444444,6.839354267
8.055555556,7.904638713
9.166666667,8.966547174
10.27777778,10.01848599
11.38888889,11.07495529
12.5,12.12847325
13.61111111,13.16537669
14.44444444,14.0006253
15.27777778,14.61494201
15.55555556,14.97642725
15.83333333,15.15600248
16.11111111,15.15902877
16.11111111,15.07961811
15.83333333,15.00343001
15.83333333,14.94283995
16.11111111,15.2428069
16.66666667,15.72577118
17.22222222,16.14479752
17.5,16.49212355
18.05555556,16.82784281
18.33333333,17.14026987
18.61111111,17.44625205
18.88888889,17.69978155
19.16666667,17.91324457
19.44444444,18.06168134
19.44444444,18.0602968
19.44444444,18.07230231
19.44444444,18.0570053
19.72222222,17.97788401
19.72222222,17.8286384
19.72222222,17.57572308
19.44444444,17.31650431
19.44444444,17.19757904
19.72222222,17.0911192
19.72222222,16.95356127
19.72222222,16.6812706
19.44444444,16.375825
19.44444444,16.11009355
19.44444444,15.88478576
19.44444444,15.69156649
19.44444444,15.49814582
19.16666667,15.27685381
19.16666667,15.05026672
19.16666667,14.90947204
19.16666667,14.84017726
19.16666667,14.69075126
19.16666667,14.49421557
18.61111111,14.10800917
18.33333333,13.67702275
17.77777778,13.20513744
17.22222222,12.70150451
16.66666667,12.18624619
15.83333333,11.65198793
15.55555556,11.10456531
14.72222222,10.58527894
14.16666667,10.22893116
13.88888889,9.890434086
13.33333333,9.518293208
12.77777778,9.089817127
12.22222222,8.65308953
11.66666667,8.218405287
11.11111111,7.802366445
10.83333333,7.40403185
10.27777778,6.982079425
9.722222222,6.553587763
9.166666667,6.132995819
8.888888889,5.711593968
8.333333333,5.293078247
7.777777778,4.858594185
7.222222222,4.373792185
6.666666667,3.861773111
6.111111111,3.335337677
5.555555556,2.801984506
5,2.260082206
4.722222222,1.715356163
4.166666667,1.175162663
3.611111111,0.627617798
3.055555556,0.08542818
2.777777778,0.454019863
2.222222222,0.99388352
1.666666667,1.511771893
1.111111111,2.002419615
0.833333333,2.325662027
0.555555556,2.586078904
0.555555556,2.778544619
0.277777778,2.903059172
0.277777778,2.991101925
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.277777778,0.328710974
0.833333333,0.857598735
1.388888889,1.586663282
2.5,2.639144253
3.611111111,3.696354697
4.722222222,4.769254777
5.833333333,5.84875905
6.944444444,6.923934793
8.055555556,8.00533352
9.166666667,9.084610616
10.55555556,10.1638062
11.38888889,11.24787578
12.5,12.34699824
13.61111111,13.43305127
14.72222222,14.26529417
15.27777778,14.6804439
15.55555556,14.83639974
15.55555556,14.87863524
15.55555556,14.95020386
15.83333333,15.03892702
15.83333333,14.99440708
15.83333333,14.98519622
16.11111111,15.05697515
16.66666667,15.46935816
17.5,15.90574268
18.05555556,16.19624491
18.61111111,16.39882535
19.16666667,16.46095249
19.16666667,16.36631322
19.44444444,16.18038318
19.44444444,15.85531261
19.44444444,15.59827768
19.72222222,15.34567627
19.72222222,15.09431611
19.44444444,14.76531534
19.44444444,14.49055796
19.44444444,14.3174306
19.44444444,14.18146587
19.44444444,14.07665998
19.44444444,13.99148661
19.44444444,13.8951813
19.44444444,13.78551143
19.44444444,13.6737965
19.44444444,13.5599299
19.16666667,13.42105059
19.16666667,13.26207868
19.16666667,13.09842985
18.88888889,12.92255294
18.88888889,12.74091092
18.88888889,12.58973859
18.61111111,12.46935644
18.61111111,12.38052277
18.33333333,12.31544379
18.33333333,12.25198284
18.05555556,12.17776166
18.05555556,12.09420152
17.77777778,12.10058979
18.05555556,12.34909734
18.05555556,12.62818304
18.33333333,12.85960257
18.33333333,12.98436028
18.33333333,13.03942091
18.33333333,13.10784421
18.33333333,13.21280828
18.33333333,13.3437068
18.05555556,13.22125867
17.77777778,13.08229676
17.22222222,12.81398553
16.66666667,12.58534286
16.38888889,12.39636876
15.83333333,12.20662753
15.55555556,11.90966204
14.72222222,11.50924505
14.16666667,11.0456554
13.33333333,10.55133364
12.77777778,10.10048708
12.22222222,9.647074887
11.38888889,9.217614859
10.83333333,8.783889176
10,8.352037466
9.444444444,7.913415302
8.888888889,7.450650431
8.333333333,6.967509849
7.5,6.455459971
6.944444444,5.895658313
6.388888889,5.298241554
5.833333333,4.663209695
5.277777778,4.015018637
4.444444444,3.370037056
3.888888889,2.732459616
3.055555556,2.094516471
2.5,1.469238218
1.944444444,0.854913412
1.388888889,0.266757245
0.833333333,0.137863654
0.555555556,0.401134808
0.277777778,0.652975876
0.277777778,0.711470795
0.277777778,0.730914987
0.277777778,0.795326372
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.555555556,0.45198362
1.111111111,1.08152736
2.222222222,2.125413698
3.333333333,3.188597684
4.444444444,4.262577697
5.555555556,5.347353736
6.666666667,6.430104365
7.777777778,7.506608434
8.888888889,8.583480653
9.444444444,9.645111182
10.55555556,10.70858578
11.66666667,11.77364924
12.77777778,12.82665558
13.88888889,13.82482009
14.72222222,14.55071979
15.27777778,14.91622213
15.55555556,15.10130583
15.27777778,15.10665595
15.27777778,15.03459182
15.27777778,14.96737106
15.27777778,14.91301915
15.27777778,14.97666047
15.55555556,15.53182074
16.38888889,16.17158308
16.94444444,16.70990478
17.5,17.19984294
17.77777778,17.66547413
18.33333333,18.10784876
18.88888889,18.44623648
19.16666667,18.64969225
19.44444444,18.67922031
19.44444444,18.57131807
19.72222222,18.45127086
19.72222222,18.21447246
19.44444444,17.86440679
19.44444444,17.60586088
19.44444444,17.4421797
19.44444444,17.25795636
19.44444444,17.06585021
19.44444444,16.85683907
19.44444444,16.66042079
19.44444444,16.47186207
19.44444444,16.34398688
19.44444444,16.24787057
19.44444444,16.15933494
19.44444444,16.0647166
19.44444444,15.97195329
19.44444444,15.88028485
19.44444444,15.78238034
19.44444444,15.68571045
19.44444444,15.59221739
19.44444444,15.49373925
19.44444444,15.40240039
19.44444444,15.30731103
19.44444444,15.212714
19.16666667,15.13122776
19.16666667,15.04097947
19.16666667,14.94376988
19.16666667,14.85080064
19.16666667,14.76047482
19.16666667,14.65982232
19.16666667,14.55413285
19.16666667,14.43796483
19.16666667,14.30699294
19.16666667,14.15991516
18.88888889,13.99152139
18.88888889,13.80184133
18.61111111,13.60811106
18.61111111,13.50741833
18.61111111,13.50849334
18.61111111,13.57902857
18.61111111,13.6139285
18.61111111,13.61319314
18.33333333,13.42197299
18.05555556,13.1354119
17.5,12.88437825
16.94444444,12.6174338
16.38888889,12.20436402
15.83333333,11.71210966
15,11.28321936
14.44444444,11.09630584
14.16666667,10.93239498
13.61111111,10.70271367
13.05555556,10.40140152
12.77777778,10.06101789
12.22222222,9.708741889
11.66666667,9.376994281
11.11111111,9.078647041
10.55555556,8.784008974
10,8.473591744
9.444444444,8.126169832
8.888888889,7.73111496
8.333333333,7.31485646
7.777777778,6.884791145
7.5,6.413979903
6.944444444,5.923557673
6.388888889,5.414965744
5.833333333,4.88764835
5.277777778,4.342125945
4.722222222,3.785377459
4.166666667,3.22356304
3.611111111,2.655266837
3.055555556,2.085310914
2.5,1.522219735
2.222222222,0.963328999
1.666666667,0.424495954
1.111111111,0.090453133
0.833333333,0.445340986
0.555555556,0.755132383
0.277777778,1.040285133
0.277777778,1.069556768
0.277777778,1.094577595
0.277777778,1.310598325
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.555555556,0.518783094
1.111111111,1.217982282
2.222222222,2.097597563
3.333333333,3.157628938
4.166666667,4.228719618
5.277777778,5.302777704
6.388888889,6.374197542
7.777777778,7.444701709
8.888888889,8.505754324
10,9.556652299
11.11111111,10.61306212
12.22222222,11.66440403
13.33333333,12.7185009
14.16666667,13.62554621
15,14.16745525
15.27777778,14.42820798
15.55555556,14.46567654
15.55555556,14.4350375
15.55555556,14.41111377
15.55555556,14.40492523
15.55555556,14.41018552
15.83333333,14.61581626
16.38888889,15.20392771
16.94444444,15.72449704
17.5,16.08654804
18.05555556,16.40175686
18.33333333,16.67752239
18.88888889,16.88716512
19.16666667,16.98735335
19.44444444,16.97808709
19.44444444,16.85024884
19.44444444,16.71407658
19.44444444,16.55871684
19.44444444,16.34351274
19.44444444,16.10332062
19.44444444,15.86443613
19.16666667,15.62418779
19.16666667,15.43924589
19.16666667,15.37408036
19.16666667,15.38612894
19.16666667,15.45417005
19.16666667,15.28593586
18.88888889,15.04722639
18.61111111,14.70956009
18.05555556,14.37610221
17.5,13.95386453
16.94444444,13.44284706
16.38888889,12.88666576
15.55555556,12.33915453
15,11.84523583
14.44444444,11.51762987
13.88888889,11.20085549
13.61111111,10.84722691
13.05555556,10.42702161
12.5,10.00313334
11.94444444,9.56787114
11.38888889,9.16216564
10.83333333,8.754850243
10.27777778,8.35954312
10,7.967725255
9.444444444,7.565473611
8.888888889,7.150317491
8.333333333,6.694839229
7.777777778,6.214985476
7.222222222,5.71538449
6.666666667,5.202268117
6.111111111,4.67228963
5.555555556,4.119432737
5.277777778,3.558881318
4.722222222,2.996665565
4.166666667,2.419637183
3.611111111,1.851227917
3.055555556,1.28957002
2.5,0.724629116
1.944444444,0.178959356
1.388888889,0.341092366
1.111111111,0.795860743
0.833333333,1.0820303
0.555555556,1.364752756
0.277777778,1.568891992
0.277777778,1.601177147
0.277777778,1.635213682
0.277777778,2.007012825
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.555555556,0.427453097
1.111111111,1.060731193
2.222222222,2.092835142
3.333333333,3.146242836
4.444444444,4.215348783
5.555555556,5.290510575
6.666666667,6.360357942
7.777777778,7.426685884
8.611111111,8.488536193
9.722222222,9.539991522
10.83333333,10.59699366
11.94444444,11.65252966
13.05555556,12.69987118
14.16666667,13.61436785
15,14.26022999
15.55555556,14.6193762
15.83333333,14.79400217
15.83333333,14.78252823
15.83333333,14.74626864
15.83333333,14.7226905
15.83333333,14.71624442
16.11111111,14.9492252
16.66666667,15.49704273
17.22222222,15.90294101
17.5,16.07595267
17.5,16.01281748
17.77777778,15.89529369
17.77777778,15.60556466
17.5,15.29913612
17.5,15.17183722
17.77777778,15.02627278
17.77777778,14.86654661
17.77777778,14.6929382
17.77777778,14.51177031
17.77777778,14.31510903
17.77777778,14.11476026
17.77777778,13.92957578
17.77777778,13.77218372
17.77777778,13.63014715
17.77777778,13.52566953
17.77777778,13.43750689
17.77777778,13.34486715
17.5,13.25986559
17.5,13.16865829
17.5,13.0825748
17.5,12.99118842
17.5,12.89680164
17.5,12.81105937
17.5,12.72684418
17.22222222,12.64415607
17.22222222,12.56085111
17.22222222,12.47707589
17.22222222,12.39300876
17.22222222,12.31178592
17.22222222,12.22734648
17.22222222,12.15050344
17.22222222,12.06484722
16.94444444,11.97925524
16.94444444,11.89891789
16.94444444,11.82494696
16.94444444,11.74567946
16.94444444,11.66186074
16.94444444,11.57614973
16.94444444,11.48587303
16.94444444,11.38071504
16.94444444,11.27375917
16.66666667,11.13973686
16.66666667,10.98754489
16.66666667,10.86975882
16.66666667,11.080301
16.94444444,11.38239212
17.22222222,11.64199036
17.5,11.8710379
17.77777778,12.07121101
17.77777778,12.26874037
17.77777778,12.45945717
18.05555556,12.64919719
18.05555556,12.87027454
18.05555556,13.19124268
18.33333333,13.50851954
18.33333333,13.80264158
18.33333333,14.10335925
18.33333333,14.40920448
18.61111111,14.71336153
18.61111111,15.04287051
18.88888889,15.38228894
18.88888889,15.74613878
19.16666667,16.1150767
19.16666667,16.50100146
19.44444444,16.83853176
19.44444444,17.04375728
19.44444444,17.14591125
19.44444444,17.13489273
19.44444444,17.09074099
19.44444444,17.02851981
19.16666667,16.96913627
19.16666667,16.82463468
18.88888889,16.34777836
18.33333333,15.82228021
17.77777778,15.36642112
17.22222222,14.91318272
16.94444444,14.43140106
16.38888889,13.91056885
15.83333333,13.38826974
15.55555556,12.85217571
15,12.32607809
14.44444444,11.80077843
13.88888889,11.2790611
13.33333333,10.75967594
12.77777778,10.18167496
12.22222222,9.610055157
11.66666667,9.035211939
11.11111111,8.47969101
10.55555556,7.907758198
10,7.326454184
9.722222222,6.738079378
9.166666667,6.15256054
8.611111111,5.575237012
8.055555556,4.998412404
7.5,4.444669116
6.944444444,3.903309005
6.388888889,3.373090966
5.833333333,2.839146719
5.555555556,2.300124692
5,1.749449782
4.444444444,1.192222129
3.888888889,0.619135264
3.333333333,0.050727011
3.055555556,0.504107489
2.5,1.053558827
1.944444444,1.584857395
1.388888889,2.096338564
0.833333333,2.549217087
0.555555556,2.871521284
0.555555556,3.170400484
0.277777778,3.301980588
0.277777778,3.330424876
0.277777778,3.354767744
0.277777778,3.745649899
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.277777778,0.455619314
0.833333333,0.996713772
1.666666667,1.907178591
2.777777778,3.016496516
3.888888889,4.132372811
4.722222222,5.259829628
5.833333333,6.392384153
6.944444444,7.519610182
8.055555556,8.641507715
9.166666667,9.754597152
10.27777778,10.86382597
11.38888889,11.97416546
12.5,13.07833535
13.61111111,14.17535003
14.44444444,15.1234673
15.27777778,15.83918763
15.55555556,16.33429216
15.83333333,16.63305958
16.11111111,16.81581063
16.11111111,16.75408754
15.83333333,16.70050054
15.83333333,16.67341817
16.11111111,16.9765331
16.66666667,17.51449068
17.22222222,17.98004747
17.5,18.39804785
17.77777778,18.77472289
18.05555556,19.1353019
18.61111111,19.46143375
18.88888889,19.76860579
19.16666667,20.01491346
19.16666667,20.2088805
19.44444444,20.24184375
19.44444444,20.20201299
19.44444444,20.17224647
19.16666667,20.08355377
19.16666667,19.98940648
19.44444444,19.84301675
19.16666667,19.57377648
19.44444444,19.3712175
19.44444444,19.19304771
19.44444444,19.03206515
19.44444444,18.8882698
19.44444444,18.73716027
19.44444444,18.51392131
19.44444444,18.10018877
18.88888889,17.4132869
18.61111111,16.81905565
18.33333333,16.23679416
18.05555556,15.92752141
18.05555556,15.80241165
18.05555556,15.72649163
18.05555556,15.65029889
18.05555556,15.58835205
18.05555556,15.63190265
18.05555556,15.70264757
18.05555556,15.77528417
18.05555556,15.80107819
18.05555556,15.81335821
18.05555556,15.81212423
18.05555556,15.77262971
17.77777778,15.73094107
17.77777778,15.66481959
17.77777778,15.58978446
17.5,15.51812806
17.5,15.44095571
17.22222222,15.37712666
17.22222222,15.30305798
16.94444444,15.2339465
16.94444444,15.17187031
16.94444444,15.10726327
16.66666667,15.05091682
16.66666667,14.98302662
16.38888889,15.05515587
16.94444444,15.48979507
17.22222222,15.98584697
17.5,16.45977575
17.77777778,16.91158141
18.05555556,17.34126395
18.05555556,17.74882338
17.77777778,18.13425969
17.77777778,18.49757287
17.5,18.83876294
17.5,19.15782989
17.5,19.45477372
17.22222222,19.72959444
17.22222222,19.98229203
16.94444444,20.21286651
16.94444444,20.42131786
16.66666667,20.6076461
16.66666667,20.77185122
16.38888889,20.91393322
16.66666667,21.33674616
16.94444444,21.90938358
17.22222222,22.41254961
17.5,22.86724594
17.5,23.15612541
17.5,23.36145438
17.5,23.5219999
17.5,23.69861903
17.5,23.86361162
17.22222222,23.77970186
16.94444444,23.6565093
16.94444444,23.50565638
16.66666667,23.25906262
16.11111111,22.87555918
15.55555556,22.36820834
15,21.79064306
14.44444444,21.1994294
13.61111111,20.59456736
13.05555556,19.95219252
12.22222222,19.31556569
11.94444444,18.70056963
11.11111111,18.09075758
10.55555556,17.50171014
9.722222222,16.91994334
9.166666667,16.34611134
8.611111111,15.78084224
8.055555556,15.22699244
7.5,14.68124641
6.666666667,14.12736903
6.111111111,13.54870752
5.555555556,12.96172208
5,12.36974465
4.444444444,11.79213375
3.611111111,11.20785864
3.055555556,10.61691934
2.5,10.05291918
1.944444444,9.495359128
1.111111111,8.977203525
0.833333333,8.761056291
0.555555556,8.598860851
0.555555556,8.421722702
0.277777778,8.367693114
0.277777778,8.083725114
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.277777778,0.47477151
0.833333333,1.010858548
1.388888889,1.923978977
2.5,3.029438963
3.611111111,4.145730192
4.722222222,5.276195478
5.833333333,6.403408959
6.944444444,7.531026959
8.055555556,8.653842513
9.166666667,9.74527007
10.27777778,10.80179516
11.38888889,11.83235604
12.22222222,12.83695269
13.33333333,13.79894632
14.44444444,14.60871598
15,15.1132271
15.55555556,15.3293366
15.83333333,15.37606183
15.83333333,15.2787052
15.83333333,15.19814718
15.83333333,15.12571532
15.83333333,15.07231297
16.11111111,15.36160356
16.66666667,15.90492736
17.22222222,16.34598372
17.77777778,16.71309277
18.33333333,17.04729465
18.88888889,17.31481816
19.16666667,17.52476058
19.44444444,17.65054863
19.44444444,17.69362094
19.44444444,17.74006766
19.44444444,17.81836226
19.44444444,17.89902995
19.44444444,17.98063116
19.44444444,18.08246263
19.44444444,18.17120031
19.16666667,18.24057604
19.16666667,18.38015615
19.16666667,18.5727838
19.16666667,18.78564223
19.16666667,19.013572
19.44444444,19.22331925
19.16666667,19.19372008
18.88888889,19.07542324
18.61111111,18.75961367
18.05555556,18.45154467
17.5,18.05114173
16.94444444,17.61059385
16.38888889,17.12038643
15.83333333,16.59340222
15.27777778,16.03317464
14.72222222,15.45112225
13.88888889,14.86584102
13.33333333,14.2616645
12.77777778,13.63170505
12.22222222,12.9848129
11.38888889,12.35848472
10.83333333,11.76411516
10,11.19837719
9.444444444,10.6728871
8.888888889,10.14981937
8.333333333,9.623745788
7.777777778,9.094666354
7.222222222,8.56198229
6.666666667,8.009607076
6.111111111,7.441183104
5.555555556,6.855443747
4.722222222,6.277418193
4.166666667,5.708551098
3.611111111,5.134098936
3.055555556,4.569163376
2.222222222,4.013869414
1.666666667,3.472985303
1.111111111,2.97576635
0.833333333,2.808697558
0.833333333,2.686971366
0.555555556,2.475594588
0.277777778,2.347371218
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.555555556,0.504881981
1.111111111,1.187846399
1.944444444,2.269860286
3.055555556,3.379798272
4.166666667,4.504900088
5.277777778,5.63665556
6.388888889,6.76451956
7.5,7.883131918
8.611111111,8.976589304
9.722222222,10.02111358
10.55555556,11.04641545
11.66666667,12.03933888
12.77777778,13.01122703
13.88888889,13.89244409
14.72222222,14.40523398
15.27777778,14.54985614
15.55555556,14.50214949
15.55555556,14.32401762
15.55555556,14.17563946
15.55555556,14.05465184
15.83333333,13.96105476
15.83333333,13.87055181
16.11111111,14.06683377
16.94444444,14.58431081
17.5,15.00436601
18.05555556,15.36226148
18.61111111,15.64113777
19.16666667,15.84824174
19.44444444,15.94920283
19.44444444,15.9914489
19.44444444,15.9743815
19.44444444,15.88059205
19.44444444,15.95126959
19.44444444,16.05532087
19.44444444,16.15309782
19.44444444,16.2171325
19.44444444,16.24742491
19.44444444,16.260102
19.44444444,16.25443579
19.16666667,16.23551879
19.16666667,16.20661255
19.16666667,16.17863883
18.88888889,16.1475495
18.88888889,16.11999798
18.88888889,16.09258506
18.61111111,16.06587712
18.61111111,16.03853203
18.33333333,16.01522821
18.33333333,15.99759246
18.33333333,15.977511
18.05555556,15.95220611
18.05555556,15.92641738
18.05555556,15.90172957
17.77777778,16.01415661
18.05555556,16.36849791
18.33333333,16.73461474
18.61111111,17.05599069
18.88888889,17.34440524
19.16666667,17.60620572
19.16666667,17.85058705
19.44444444,18.04483042
19.16666667,18.08935626
19.16666667,18.16071495
18.88888889,18.23697837
18.88888889,18.30334194
18.61111111,18.35280287
18.61111111,18.39008289
18.33333333,18.40600481
18.05555556,18.54887316
18.05555556,18.7524245
18.05555556,19.01665881
18.33333333,19.29059732
18.33333333,19.52618501
18.05555556,19.44059544
18.05555556,19.29734423
17.77777778,19.11602206
17.5,18.95202641
17.22222222,18.7211346
16.94444444,18.2985543
16.38888889,17.73793969
15.83333333,17.1329583
15.27777778,16.53146234
14.72222222,15.98508668
14.16666667,15.42398046
13.33333333,14.85778894
13.05555556,14.27941283
12.5,13.68962729
11.66666667,13.0884323
11.11111111,12.47916071
10.55555556,11.86514556
10,11.2854403
9.444444444,10.72642069
8.888888889,10.17694516
8.333333333,9.630277725
7.5,9.059286697
7.222222222,8.486359981
6.666666667,7.913467062
6.111111111,7.343782538
5.277777778,6.767334298
4.722222222,6.19093648
4.166666667,5.625977283
3.611111111,5.049677783
3.055555556,4.472515656
2.5,3.910464227
1.944444444,3.384232327
1.388888889,2.874651786
1.111111111,2.509195786
0.833333333,2.309451351
0.555555556,2.103145748
0.277777778,1.869696697
0.277777778,1.605502967
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.277777778,0.428019156
0.833333333,0.949605515
1.666666667,1.899618844
2.777777778,2.998720475
3.888888889,4.109572968
5,5.235081315
6.111111111,6.357029262
7.5,7.476435721
8.055555556,8.577705393
9.444444444,9.638141566
10.55555556,10.67111541
11.66666667,11.6609702
12.77777778,12.59460274
13.88888889,13.47201302
14.72222222,13.97691126
15.27777778,14.12278556
15.27777778,14.03119058
15.55555556,13.85850886
15.55555556,13.71598046
15.55555556,13.58842146
15.83333333,13.48540265
15.83333333,13.40071905
16.11111111,13.47709492
16.66666667,13.9505344
17.5,14.40912952
18.05555556,14.76870348
18.61111111,15.08736144
19.16666667,15.33091584
19.44444444,15.46905357
19.44444444,15.52533791
19.44444444,15.5400226
19.72222222,15.53041987
19.72222222,15.36177857
19.44444444,15.1889113
19.44444444,15.16627379
19.44444444,15.13453741
19.44444444,15.09345971
19.72222222,15.02856633
19.44444444,14.870268
19.44444444,14.80214098
19.44444444,14.79908542
19.44444444,14.83292746
19.44444444,14.89436035
19.44444444,14.94335606
19.44444444,14.99153995
19.44444444,15.01929265
19.44444444,15.02661417
19.44444444,15.01718186
19.16666667,15.00963684
19.16666667,14.99492828
18.88888889,14.96958645
18.88888889,14.93748454
18.88888889,14.93070925
18.61111111,14.9516474
18.61111111,15.00349004
18.61111111,15.07938977
18.33333333,15.18356795
18.05555556,15.29313926
18.05555556,15.42582891
17.77777778,15.5410063
17.77777778,15.77011841
17.77777778,16.07994649
17.77777778,16.4038717
17.77777778,16.74189405
17.77777778,17.08212256
17.77777778,17.26369965
17.22222222,17.20155196
16.94444444,17.03399426
16.38888889,16.84552026
15.83333333,16.6049969
15.55555556,16.36106349
15,15.96420188
14.72222222,15.39513762
13.88888889,14.74928567
13.33333333,14.08000506
12.5,13.41435964
11.94444444,12.76929707
11.11111111,12.14853404
10.55555556,11.52388473
9.722222222,10.956598
9.166666667,10.43178235
8.611111111,9.90873207
8.055555556,9.391649232
7.777777778,8.864989864
6.944444444,8.299996951
6.388888889,7.708937581
5.833333333,7.096294919
5,6.482066135
4.444444444,5.869954832
3.611111111,5.251555525
3.055555556,4.653411322
2.5,4.059998538
1.666666667,3.467740798
1.111111111,2.925586284
0.833333333,2.702821648
0.555555556,2.545951787
0.555555556,2.396059705
0.277777778,2.351487897
0.277777778,2.065022179
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.277777778,0.313603365
0.833333333,0.833600872
1.388888889,1.672479553
2.5,2.775867272
3.611111111,3.887949042
4.722222222,5.016321956
5.833333333,6.148570835
6.666666667,7.271337476
7.777777778,8.393728723
8.888888889,9.502161588
10,10.58156253
11.11111111,11.6399222
12.22222222,12.65894253
13.33333333,13.64966832
14.16666667,14.51293002
15,15.09453622
15.55555556,15.37881209
15.55555556,15.47747473
15.83333333,15.40763197
15.83333333,15.307337
15.83333333,15.21817131
15.83333333,15.14196846
15.83333333,15.074394
15.83333333,15.00843931
15.83333333,14.9440308
15.83333333,14.88211621
15.83333333,14.82410299
15.83333333,14.7842775
16.11111111,14.76941009
16.11111111,14.78334233
16.11111111,14.81715159
16.11111111,14.85475487
16.11111111,14.91564291
16.11111111,14.97926745
15.83333333,15.05736869
15.83333333,15.14777349
15.83333333,15.24897566
15.83333333,15.32592454
15.55555556,15.38222984
15.55555556,15.42779447
15.27777778,15.44935534
15.27777778,15.45919381
15,15.45690496
14.72222222,15.45435476
14.44444444,15.44231511
14.44444444,15.42508902
14.16666667,15.40654274
13.88888889,15.38245951
13.61111111,15.35859059
13.61111111,15.3451609
13.33333333,15.3340105
13.05555556,15.32286559
13.05555556,15.31172617
12.77777778,15.2980028
12.5,15.2838
12.22222222,15.24181143
12.22222222,15.45674698
12.77777778,16.27669564
13.88888889,17.26131956
14.72222222,18.06089692
15.27777778,18.67653458
15.55555556,19.21394154
16.11111111,19.65232628
16.38888889,19.98794774
16.66666667,20.18913863
16.66666667,20.30444188
16.66666667,20.36539193
16.66666667,20.39207496
16.66666667,20.42812688
16.66666667,20.40704423
16.38888889,20.16997757
15.83333333,19.58690279
15.27777778,19.00838979
14.72222222,18.50427063
14.16666667,18.00108277
13.61111111,17.48115216
13.05555556,16.92880037
12.5,16.32136236
11.66666667,15.68217111
11.11111111,15.04366716
10.27777778,14.42794467
9.722222222,13.84716823
9.166666667,13.29207551
8.611111111,12.75209893
8.055555556,12.22543911
7.5,11.68590565
6.666666667,11.12929034
6.111111111,10.55963426
5.555555556,9.980217598
5,9.396004543
4.166666667,8.816205149
3.611111111,8.235729218
3.055555556,7.659774964
2.5,7.109508353
1.944444444,6.568154948
1.388888889,6.045753334
0.833333333,5.763242991
0.555555556,5.58335755
0.555555556,5.40739313
0.277777778,5.340590075
0.277777778,5.142145707
0
0
0
