0.000895, -0.000747, -0.000394, 1.742250, -1.529226, -9.541821, -215.277924, -53.916729, 479.617249, 37.881191, 101325.000000, 37.881191, 13297242537
0.000806, -0.000125, 0.000582, 1.731489, -1.515078, -9.534647, -216.747269, -56.016685, 485.769226, 37.906353, 101325.000000, 37.906353, 13297252537
0.001516, -0.000924, 0.000760, 1.728699, -1.508900, -9.536242, -216.019333, -60.537418, 482.571228, 37.872383, 101325.000000, 37.872383, 13297262537
0.001072, -0.001901, 0.000405, 1.720130, -1.506110, -9.541821, -213.087173, -61.455517, 474.028870, 37.924591, 101325.000000, 37.924591, 13297272541
0.001072, -0.000658, -0.000394, 1.724315, -1.514879, -9.540227, -211.618958, -60.016994, 471.736053, 37.878044, 101325.000000, 37.878044, 13297282537
0.001783, -0.001190, 0.000405, 1.739261, -1.527433, -9.537437, -211.612045, -53.977295, 476.516663, 37.890625, 101325.000000, 37.890625, 13297302620
0.001339, -0.001368, 0.001648, 1.725511, -1.502723, -9.537437, -208.683090, -56.944744, 476.451416, 37.881191, 101325.000000, 37.881191, 13297312537
0.001516, -0.002611, 0.000937, 1.725909, -1.497143, -9.541622, -208.675964, -50.970116, 478.131714, 37.838417, 101325.000000, 37.838417, 13297322537
0.001250, -0.001457, 0.000760, 1.722721, -1.516273, -9.537638, -207.215302, -55.359821, 481.134369, 37.836529, 101325.000000, 37.836529, 13297332537
0.000984, -0.002256, -0.000217, 1.738065, -1.513085, -9.533651, -207.220886, -59.751328, 484.137085, 37.829609, 101325.000000, 37.829609, 13297342537
0.001072, -0.000835, 0.000316, 1.731489, -1.516074, -9.535246, -207.218994, -58.298336, 482.619476, 37.854141, 101325.000000, 37.854141, 13297352537
0.001427, -0.001190, 0.000760, 1.725112, -1.508302, -9.532257, -208.688293, -61.466381, 473.253479, 37.867981, 101325.000000, 37.867981, 13297362537
0.001605, -0.001989, 0.000760, 1.734877, -1.505114, -9.539431, -207.220230, -59.979057, 473.285950, 37.838417, 101325.000000, 37.838417, 13297372537
0.000717, -0.000125, -0.000217, 1.728699, -1.503321, -9.546405, -210.154846, -61.370586, 477.904083, 37.889999, 101325.000000, 37.889999, 13297382537
0.001339, -0.001190, 0.000050, 1.736670, -1.520259, -9.537437, -213.089310, -62.827171, 479.421875, 37.930885, 101325.000000, 37.930885, 13297392537
0.001516, -0.001723, 0.000671, 1.741851, -1.520657, -9.543814, -211.617157, -58.531467, 471.768585, 37.860435, 101325.000000, 37.860435, 13297402537
0.001516, -0.001457, 0.001026, 1.717938, -1.506708, -9.540426, -210.150681, -58.594730, 468.668121, 37.867981, 101325.000000, 37.867981, 13297412537
0.001072, -0.001279, 0.000760, 1.721127, -1.499335, -9.549593, -211.615738, -56.915817, 478.001770, 37.862949, 101325.000000, 37.862949, 13297422537
0.001250, 0.000052, 0.000138, 1.727304, -1.500531, -9.532455, -213.086349, -59.628395, 490.338135, 37.809483, 101325.000000, 37.809483, 13297432537
0.000362, -0.001457, 0.000494, 1.745438, -1.512487, -9.539828, -208.685715, -58.137466, 490.370392, 37.814514, 101325.000000, 37.814514, 13297442537
0.001871, -0.001812, 0.000582, 1.730293, -1.512288, -9.537437, -207.215118, -55.424889, 478.034027, 37.857918, 101325.000000, 37.857918, 13297452537
0.001072, -0.001102, 0.000760, 1.722322, -1.507107, -9.538433, -204.285675, -58.554993, 470.217957, 37.835274, 101325.000000, 37.835274, 13297462537
0.001783, -0.000391, 0.000582, 1.727703, -1.494154, -9.531658, -208.681290, -55.459217, 476.483978, 37.913269, 101325.000000, 37.913269, 13297472537
0.000984, -0.001368, -0.000749, 1.736869, -1.521056, -9.534050, -205.751953, -58.556793, 470.218018, 37.924591, 101325.000000, 37.924591, 13297492537
0.001161, -0.001723, 0.000138, 1.738065, -1.510893, -9.549194, -207.220337, -59.946526, 474.836090, 37.849110, 101325.000000, 37.849110, 13297502537
0.000984, -0.001634, 0.001736, 1.727105, -1.502523, -9.546604, -204.288040, -59.845322, 479.486389, 37.848480, 101325.000000, 37.848480, 13297512537
0.002049, -0.000747, 0.000849, 1.725710, -1.507904, -9.538034, -205.756027, -61.365185, 477.903809, 37.847221, 101325.000000, 37.847221, 13297522537
0.001161, -0.002256, -0.000305, 1.728500, -1.506509, -9.536839, -214.550079, -58.404934, 477.969452, 37.843449, 101325.000000, 37.843449, 13297532537
0.000984, -0.000658, 0.000050, 1.741652, -1.521056, -9.536042, -216.013153, -55.305561, 484.235229, 37.837158, 101325.000000, 37.837158, 13297542537
0.001072, -0.001368, 0.001115, 1.741453, -1.516672, -9.540028, -207.213776, -53.776695, 485.817413, 37.829609, 101325.000000, 37.829609, 13297552537
